DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Media
2020-05-30 23:59:12+00:00,1266881879476703232,"Coronavirus COVID-19 Vocabulary https://t.co/4IYZhXY7pC #заболевания, #коронавирус, #COVID19, #diseases, #vocabulary https://t.co/pCvok2ifT6",VladDaniloff1,pt,"['заболевания', 'коронавирус', 'COVID19', 'diseases', 'vocabulary']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTeRSEWoAAVa4o?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTeRSEWoAAVa4o?format=jpg&name=orig', altText=None)]"
2020-05-30 23:58:01+00:00,1266881582893338624,Коронавирус в ВСУ: сколько военных за сутки заболело COVID-19 https://t.co/QegFFEJUnI,ChernigovOrg,ru,,0,0,0,0,
2020-05-30 23:51:48+00:00,1266880017864314880,Кремль обманет коронавирус: Вторая волна захлестнет сразу после «обнуления» https://t.co/qyNP5if9k6,twit48aa,ru,,0,0,0,0,
2020-05-30 23:37:33+00:00,1266876430266142720,Коронавирус в России: власти отложили публикацию данных о смертности https://t.co/xtr5xq3dpQ https://t.co/9S0sLkqFBg,investorgreen,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTZZlUUwAAB8E7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTZZlUUwAAB8E7?format=jpg&name=orig', altText=None)]"
2020-05-30 23:36:45+00:00,1266876229434707968,коронавирус https://t.co/IP7jGhna9w,t8rii,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTZKwHXQAEsnfT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTZKwHXQAEsnfT?format=jpg&name=orig', altText=None)]"
2020-05-30 23:32:48+00:00,1266875237536325633,(В Курской области коронавирус за сутки подтвердился у 64 человек) сообщил https://t.co/r71PFQM1ah | Новости Курска за сегодня - https://t.co/8DJZY0Bfu7,46online_ru,ru,,0,0,0,0,
2020-05-30 23:30:06+00:00,1266874559292194824,"Кремль обманет коронавирус: Вторая волна захлестнет сразу после «обнуления»
https://t.co/inXWRN2ttL https://t.co/j6VRQWnRsf",19rusInfo,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTXssxX0AEu5hw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTXssxX0AEu5hw?format=jpg&name=orig', altText=None)]"
2020-05-30 23:23:21+00:00,1266872858833190914,"Возьми меня в страну фантазий,
Печеньем и мечтой корми.
А я скажу: «Коронавирус!»
И всем нагажу под столом.",nokpacka,ru,,0,0,1,0,
2020-05-30 23:23:07+00:00,1266872800175894530,"Мэр Нью-Йорка просит не протестовать - потому, что коронавирус и карантин. 
 Но плитку пока не перекладывает под шумок....",becck13,ru,,0,1,0,0,
2020-05-30 23:22:49+00:00,1266872724749725701,Убьет ли коронавирус секс-индустрию – немцы заговорили о запрете простит... https://t.co/f3jaNQKaYd через @YouTube,nvalera2012,ru,,0,0,0,0,
2020-05-30 23:20:13+00:00,1266872068601196544,"Коронавирус на Харьковщине: 12 человек выздоровели, 2 умерли, 6 &amp;#8211; в реанимации
https://t.co/inFPmqUGAT
#Харьков https://t.co/3rHV8i4qvq",khnews777,ru,['Харьков'],0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTVbo1XsAAO2uu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTVbo1XsAAO2uu?format=jpg&name=orig', altText=None)]"
2020-05-30 23:19:43+00:00,1266871943669702656,"Для ознакомления с ЗА ПРАВДУ... Инфопандемия, «социальный» коронавирус, цифровизация и саботаж https://t.co/FShjQflb1M через @YouTube",MrLyahoff,ru,,0,0,0,0,
2020-05-30 23:10:49+00:00,1266869704527941633,"Новая эра. Почему корабль SpaceX полетел в космос, несмотря на коронавирус https://t.co/9otxu8on2S",oleksfil,ru,,0,0,0,0,
2020-05-30 23:07:33+00:00,1266868881588617218,"""Пік у нас розтягнутий у часі"": Ляшко розповів про ситуацію з коронавірусом в Україні
https://t.co/aad8LdVGms
#новини #новости #ТСН #коронавірус #коронавирус #COVID19 #COVID2019 #Ляшко",tsnua,uk,"['новини', 'новости', 'ТСН', 'коронавірус', 'коронавирус', 'COVID19', 'COVID2019', 'Ляшко']",5,3,5,0,
2020-05-30 23:03:47+00:00,1266867936045694977,"На вечернем обходе пациентки нет в палате. Звоню на домашний:
-доброй ночи! Это хирург из больницы, а почему Вы дома? 
Молчание
- а что? я только из душа вышла нельзя ходить домой ночевать?!
-как бы коронавирус в мире...карантин в больнице.
-зав отделением наш сосед, он разрешает",naledko_vlad,ru,,0,0,1,0,
2020-05-30 23:02:42+00:00,1266867661260181504,коронавирус создала я чтобы егор слыш не смог прилететь в москву,hachessa,ru,,0,1,2,1,
2020-05-30 23:00:59+00:00,1266867231327236099,"Бляяя, какое счастье на самом деле - сегодня единственный вечер в твиттере, когда не говорят про коронавирус.
Спасибо тебе, бро @elonmusk 🙏🙏🙏",KorsakVoskres,ru,,2,1,84,0,
2020-05-30 22:59:06+00:00,1266866757190500355,"Табибони шоистаи унвони қаҳрамон!

Имрӯз кишварҳои дунё ҳама барои рахоӣ ёфтан аз коронавирус талош мекунанд худро мухофизат карда бошанд ва бо хамин хотир аз тавсияхои табибон истифода мекунанд.
Ещё
https://t.co/QRJJ5YXA4n https://t.co/ludBZomaA7",MyCAR_3101,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTQlqIWsAMazk8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTQlqIWsAMazk8?format=jpg&name=orig', altText=None)]"
2020-05-30 22:57:03+00:00,1266866240649388032,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/oXN6RSB3R6,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTQIXxWkAIWKli?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTQIXxWkAIWKli?format=jpg&name=orig', altText=None)]"
2020-05-30 22:51:14+00:00,1266864774060675074,"за 1500-1600 дадут справку. Кто не боллел - отрицательный тест
В ДНР все желающие смогут пройти платный экспресс-тест на коронавирус https://t.co/jCU4dRh2bs #коронавирус # тест через @onlinekpru",AZurabAZ,ru,['коронавирус'],1,0,0,0,
2020-05-30 22:49:02+00:00,1266864220995497987,"Где в Ставропольском крае обнаружен коронавирус: список городов и районов на 31 мая 2020 года

«КП» рассказывает, где в Ставропольском крае обнаружен коронавирус
https://t.co/4fGaC9WGjK",StavKP,ru,,0,0,0,0,
2020-05-30 22:47:10+00:00,1266863754454720513,"Бразилия выходит на четвертое место в мире по количеству смертей от короны https://t.co/g6z4YAxgix 
#Бразилия #коронавирус #новости #сегодня #новое #COVID #COVID2019",linuxesrf,ru,"['Бразилия', 'коронавирус', 'новости', 'сегодня', 'новое', 'COVID', 'COVID2019']",0,0,0,0,
2020-05-30 22:46:23+00:00,1266863555447570432,"#Путин #смешное #дураки #Собянин #СМИ #коронавирус

#Галкин высмеял Путина. Администрация Президента в панике
https://t.co/ieUrFEtRQU",nikitich_,ru,"['Путин', 'смешное', 'дураки', 'Собянин', 'СМИ', 'коронавирус', 'Галкин']",0,0,0,0,
2020-05-30 22:42:03+00:00,1266862465457033219,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/jwMSxjGJr2,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTMsoxWsAwjEzJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTMsoxWsAwjEzJ?format=jpg&name=orig', altText=None)]"
2020-05-30 22:37:22+00:00,1266861286442352643,Коронавирус в Марий Эл: о ситуации на 30 мая https://t.co/vwAvrsn1tA,ynovosti,ru,,0,0,0,0,
2020-05-30 22:33:33+00:00,1266860326659723264,"Выдыхается ли коронавирус, как говорит доктор Мясников? Или дело совсем в другом? https://t.co/4JC1elgc1g",topstory_su,ru,,0,0,0,0,
2020-05-30 22:33:32+00:00,1266860320779374593,"Выдыхается ли коронавирус, как говорит доктор Мясников? Или дело совсем в другом? https://t.co/SUaWn4HJhM",DokUSSR,ru,,0,0,0,0,
2020-05-30 22:33:31+00:00,1266860316429660161,"Выдыхается ли коронавирус, как говорит доктор Мясников? Или дело совсем в другом? https://t.co/nPIjmF8yw1",HACTEHACCCP,ru,,0,0,0,0,
2020-05-30 22:33:28+00:00,1266860305830883328,"Выдыхается ли коронавирус, как говорит доктор Мясников? Или дело совсем в другом? https://t.co/VDJ1iDY5Jk",TopNewsRussiaa,ru,,0,0,0,0,
2020-05-30 22:23:00+00:00,1266857669769310209,"Общее количество случаев инфицирования коронавирусом на Южном Кавказе, включая непризнанные республики, достигло 15 035, за последние сутки выявлены 520 новых случаев.

#ЮжныйКавказ #коронавирус  #COVIDー19

Подробнее: https://t.co/83KOjn08WF https://t.co/EewpO6nH99",caucasianknot,ru,"['ЮжныйКавказ', 'коронавирус', 'COVIDー19']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS9cPWXkAM-CVw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS9cPWXkAM-CVw?format=jpg&name=orig', altText=None)]"
2020-05-30 22:19:02+00:00,1266856674704461828,"Коронавирус в Воронеже, последние новости на 31 мая 2020: ежедневные рейды по маршруткам, показатели для второго этапа снятия ограничений

Мы собрали последние новости о коронавирусе в Воронеже на 31 мая 2020 года
https://t.co/3NZujTRtaw",KPVRN,ru,,0,0,0,0,
2020-05-30 22:19:02+00:00,1266856670732464128,"Коронавирус в Красноярске и крае, последние новости на сегодня,31 мая 2020 года: скачок по COVID-19 и закрытое на карантин общежитие

Мы собрали последние новости по коронавирусу по данным на утро 31 мая 2020 года в Красноярске и крае
https://t.co/ESUU5x0LwQ",krskkpru,ru,,0,0,0,0,
2020-05-30 22:16:03+00:00,1266855921629741056,"Коронавирус в Ставрополе, последние новости на 31 мая 2020: 39 человек в реанимации и продление самоизоляции

Мы собрали последние новости о коронавирусе в Ставрополе на 31 мая 2020 года
https://t.co/ecgYiEZuvF",StavKP,ru,,0,0,0,0,
2020-05-30 22:16:02+00:00,1266855918513410048,"Коронавирус в Кирове, последние новости на 31 мая 2020 года: выздоровели почти 1000 человек

Мы узнали последние новости о ситуации с коронавирусом в Кирове на сегодня, 31 мая
https://t.co/GWjTUjg4lg",KP_kirov,ru,,1,0,0,0,
2020-05-30 22:15:26+00:00,1266855765668700160,"Как я пережил коронавирус: 15 историй, которые помогут вам не заразиться или победить болезнь

“Комсомолка” опросила по всей стране десятки людей, вылечившихся от COVID-19, и попросила их рассказать о своем опыте борьбы с заразой https://t.co/yCltXl3CnT https://t.co/qbETjmIDR4",kpru,ru,,3,0,3,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTGmq7WoAATh-3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTGmq7WoAATh-3?format=jpg&name=orig', altText=None)]"
2020-05-30 22:14:04+00:00,1266855422776000512,Коронавирус в Израиле: министры отвергли предложение Минздрава о прекращении занятий в школах https://t.co/vDpTrWmyVN,undos_l,ru,,0,0,0,0,
2020-05-30 22:13:43+00:00,1266855333940658176,Коронавирус в мире: страны начинают жить – все новости,wahlturhu92,ru,,0,0,0,0,
2020-05-30 22:13:33+00:00,1266855292970680320,"Коронавирус в России, последние новости на 31 мая 2020: Вторая волна коронавируса придет осенью

Мы собрали последние новости о коронавирусе в России на 31 мая 2020 года https://t.co/5AoEkgpvJ9 https://t.co/ft5GQaHB7Y",kpru,ru,,1,1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTGLLYX0AAos-L?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTGLLYX0AAos-L?format=jpg&name=orig', altText=None)]"
2020-05-30 22:12:04+00:00,1266854918800973824,"Коронавирус в Липецке, последние новости на 31 мая 2020 года: количество зараженных превысило 2000 человек

Мы собрали последние новости о коронавиурсе в Липецке на 31 мая 2020 года
https://t.co/0ddNrVXPMy",KpLipetsk,ru,,0,0,0,0,
2020-05-30 22:12:03+00:00,1266854915747581953,"Коронавирус в Мурманской области. Последние новости на 31 мая 2020 года: 3181 заболевший и 2034 выздоровевших

Мы собрали последние новости о коронавирусе в Мурманской области на 31 мая 2020 года
https://t.co/IkVIsGX4Bi",KpMurmansk,ru,,0,0,0,0,
2020-05-30 22:11:05+00:00,1266854673660641281,"Коронавирус в Мурманске. Последние новости на 31 мая 2020 года: 395  зараженных, 7 умерших

Мы собрали последние новости о коронавирусе в Мурманске на 31 мая 2020 года
https://t.co/lzOTMqHl1z",KpMurmansk,ru,,0,0,0,0,
2020-05-30 22:11:05+00:00,1266854671601336320,"Коронавирус в Ярославской области, последние новости на 31 мая: количество заразившихся COVID-19 в регионе превысило три тысячи

Мы собрали последние новости о коронавирусе в Ярославле на 31 мая
https://t.co/HP1hCTKRB2",KP_Yaroslavl,ru,,0,0,0,0,
2020-05-30 22:10:04+00:00,1266854415652335620,"Коронавирус в Ивановской области, последние новости на 31 мая: за сутки увеличилось количество больных, переведенных в реанимацию

Мы собрали последние новости о коронавирусе в Иванове на 31 мая
https://t.co/bFFQZvjamU",KP_Yaroslavl,ru,,0,0,0,0,
2020-05-30 22:08:11+00:00,1266853940857114627,"+1
31.05.2020Новый случай был открыт среди 115 #тестов людей, #контактировавших с одни больным.  
Наш комментарий. У одного #больного 115 контактов – это похоже на правду. Из 115 только один #позитивный – сомнительно. Но возможно.  #КИпрСегодня🇨🇾  #коронавирус #Cyprus #Cypruslove https://t.co/1zK2pWZWHk",4QSUa2t8J8G0UJ4,ru,"['тестов', 'контактировавших', 'больного', 'позитивный', 'КИпрСегодня', 'коронавирус', 'Cyprus', 'Cypruslove']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTE7itXgAAXi_i?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTE7itXgAAXi_i?format=jpg&name=orig', altText=None)]"
2020-05-30 22:08:03+00:00,1266853909206876161,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/fv1zE7ZjVa,IA_REGNUM,ru,,0,1,1,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTE6l5XkAAajVf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTE6l5XkAAajVf?format=jpg&name=orig', altText=None)]"
2020-05-30 22:07:02+00:00,1266853654482563074,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/CFo46EF5qI,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTErxnXkAMNcH1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTErxnXkAMNcH1?format=jpg&name=orig', altText=None)]"
2020-05-30 22:06:03+00:00,1266853406284668928,"Коронавирус в Дагестане, последние новости на 31 мая 2020: 5% зараженных скончались от COVID-19

Мы собрали последние новости о коронавирусе в Дагестане на 31 мая 2020 года
https://t.co/zT5kYLwDlY",StavKP,ru,,0,1,0,0,
2020-05-30 22:05:36+00:00,1266853292895846403,"В средневековье вера в Бога вбивалась в население священниками и монахами при поддержке государства. В настоящее время вера в коронавирус вбивается в население пропагандистами, политиками и журналистами - то есть профессиональными лжецами при поддержке наднациональных структур.",SeoraMuerte1,ru,,0,0,0,0,
2020-05-30 22:05:06+00:00,1266853165070266371,"Коронавирус в КЧР, последние новости на 31 мая 2020: статистику по COVID-19 могут занижать

Мы собрали последние новости о коронавирусе в КЧР по данным на 31 мая 2020 года
https://t.co/57yKfWVut6",StavKP,ru,,0,1,0,0,
2020-05-30 22:05:05+00:00,1266853161941286912,"Коронавирус в Курске, последние новости на 31 мая 2020 года: больницы продолжают перепрофилировать под прием больных COVID-19

Мы собрали последние новости о коронавирусе в Курске на 31 мая 2020 года
https://t.co/DyxydEFU7M",KPKursk,ru,,0,0,0,0,
2020-05-30 22:05:04+00:00,1266853159542145024,"Коронавирус в Нижнем Новгороде, последние новости на 31 мая 2020 года: Заболели уже более 9,5 тысячи человек

Сообщаем последние новости о коронавирусе в Нижнем Новгороде на 31 мая 2020 года
https://t.co/ufROPZKbBV",onlinekpnn,ru,,0,0,0,0,
2020-05-30 22:00:44+00:00,1266852068196835330,В Белгородской области у 83 человек выявили за сутки коронавирус  https://t.co/uFhpTINJRC https://t.co/zIlw0UZfA8,kurskcom,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTDPeWXkAAEYIr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTDPeWXkAAEYIr?format=jpg&name=orig', altText=None)]"
2020-05-30 21:58:02+00:00,1266851388216283137,"У семиклассника в Холоне диагностирован коронавирус

https://t.co/O9menk5CX6",BeerShevaReal,ru,,0,0,0,0,
2020-05-30 21:57:30+00:00,1266851254829015041,"Корабль с астронавтами на борту отправился в космос из США, а не космодрома Байконур в Казахстане. 

Новая эра. Почему корабль SpaceX полетел в космос, несмотря на коронавирус https://t.co/0lEv9fV3FE",mmousemimi,ru,,0,0,0,0,
2020-05-30 21:53:10+00:00,1266850162275737600,Коронавирус бушует в Минской и Могилевской областях: в двух районах введен масочный режим - Хартия'97 :: Новости Беларуси - Белорусские новости - Новости Белоруссии - Республика Беларусь - Минск https://t.co/eA92Txz0K9,undos_l,ru,,0,0,0,0,
2020-05-30 21:52:03+00:00,1266849881399820289,"Коронавирус грозит ""велосипедом"" и отпечатком на обществе https://t.co/08lZX0uTXY https://t.co/gPrlZcWEtZ",410kmcom,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTBQOwUEAA58FQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTBQOwUEAA58FQ?format=jpg&name=orig', altText=None)]"
2020-05-30 21:49:16+00:00,1266849180909215745,"🔺2020 йил 30 май соат 23:00 ҳолатига кўра, Ўзбекистонда коронавирус инфекцияси қайд этилганлар сони 3546 (+23) нафарни ташкил этмоқда.
@ssvuz",GOVuz,ru,,0,0,1,0,
2020-05-30 21:48:14+00:00,1266848919939616768,Коронавирус поразил автобусный парк в Минске: умирают водители https://t.co/HjPeMsN8xu,undos_l,ru,,0,0,0,0,
2020-05-30 21:46:42+00:00,1266848533879144449,"На Харьковщине зафиксирована небывалая вспышка COVID-19
 #БоровскаяРГА #китайскийкоронавирус #коронавирус #коронавирус2019nCoV #коронавирусCovid19 #коронавирусSARSCoV2 #коронавирусвУкраине #селоПескиРадьковские(Харьковскаяобласть) #ЯрославКолихов https://t.co/24YCJ98BrX https://t.co/4LGpgfINIE",InfoProstirUA,ru,"['БоровскаяРГА', 'китайскийкоронавирус', 'коронавирус', 'коронавирус2019nCoV', 'коронавирусCovid19', 'коронавирусSARSCoV2', 'коронавирусвУкраине', 'селоПескиРадьковские', 'ЯрославКолихов']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZTABxZX0AERYm0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZTABxZX0AERYm0?format=jpg&name=orig', altText=None)]"
2020-05-30 21:46:03+00:00,1266848371375030272,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/zpVA0Z3G6A,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS_4PCWkAU3fuS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS_4PCWkAU3fuS?format=jpg&name=orig', altText=None)]"
2020-05-30 21:45:19+00:00,1266848185747738625,НОЧЬ_Толпы бомжей и наркоманов в Тель-Авиве: как коронавирус Израиль подкосил (ВИДЕО)  https://t.co/e5yxN5tPTD https://t.co/gx9GB8NuDL,mediapuls,ru,,0,1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS_taNWAAQQb0b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS_taNWAAQQb0b?format=jpg&name=orig', altText=None)]"
2020-05-30 21:41:03+00:00,1266847114392489990,Коронавирус в мире: страны начинают жить – все новости https://t.co/CitmxZTuqt https://t.co/Ao10Payu50,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS-vFEXsAA_dep?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS-vFEXsAA_dep?format=jpg&name=orig', altText=None)]"
2020-05-30 21:40:10+00:00,1266846893134446597,"большое спасибо asos, боксберри, таможня рф, коронавирус, большое спасибо мама, папа, и все кто посодействовал становлению такой тупой меня, ведь теперь моя посылка чилится на таможне почти 2 недели, а мой парень получит подарок на свой день рождения не в свой день рождения 🥰😍",sealinsea,ru,,1,0,0,0,
2020-05-30 21:38:48+00:00,1266846548828315649,У детей продавца на рынке «Урикзор» также выявлен коронавирус - https://t.co/auB0aPNAVu https://t.co/heoXajkgb5,PROTODAYUZ,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS-OOwWsAIa8uG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS-OOwWsAIa8uG?format=jpg&name=orig', altText=None)]"
2020-05-30 21:37:38+00:00,1266846252123205634,Тест на коронавирус анализатор молекулярной биологии Xpert Xpress SARS-CoV-2 здесь https://t.co/JxnIrwB5MZ,Karisa_Starkova,ru,,0,0,0,0,
2020-05-30 21:35:43+00:00,1266845773460901896,"Но,невзирая на желание Твиттера,я делаю всегда так,как считаю нужным)И поэтому, я буду здесь редко,но метко)А,может,часто?!
Это, как получится)
Все течет,все изменяется.
Земля пока вертится.
Коронавирус вроде утихает?!Репитиции новой реальности продолжаются.",svobodolubivaia,ru,,0,0,0,0,
2020-05-30 21:35:03+00:00,1266845602270392325,Коронавирус в России: начинаем жить поэтапно — трансляция https://t.co/YBc5qqzxWp https://t.co/2wwY9tB0Fz,IA_REGNUM,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS9XC3XgAE_AVj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS9XC3XgAE_AVj?format=jpg&name=orig', altText=None)]"
2020-05-30 21:31:43+00:00,1266844763589881857,"Коронавирус: последние новости на сегодня, 31 мая 2020 года https://t.co/6cbZCJLBw7",dniru,ru,,0,0,0,0,
2020-05-30 21:27:35+00:00,1266843726086889474,"Коронавирус: итоги за 30-е мая
 #ВОЗ #ДенизБукуми #китайскийкоронавирус #коронавирус #коронавирус2019nCoV #коронавирусCovid19 #коронавирусSARSCoV2 #коронавирусвмире https://t.co/NeK9YffukW https://t.co/2HDcbggHUg",InfoProstirUA,ru,"['ВОЗ', 'ДенизБукуми', 'китайскийкоронавирус', 'коронавирус', 'коронавирус2019nCoV', 'коронавирусCovid19', 'коронавирусSARSCoV2', 'коронавирусвмире']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS7p7jXgAYQKTI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS7p7jXgAYQKTI?format=jpg&name=orig', altText=None)]"
2020-05-30 21:26:21+00:00,1266843412470390787,"Бугун Тошкент, Самарқанд ва Наманганда аҳоли орасидан 21 кишида коронавирус чиқди - https://t.co/zQoScPpe2H https://t.co/gr4ZM3vpBt",PROTODAYUZ,ru,,0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS7XrMXYAMm0y_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS7XrMXYAMm0y_?format=jpg&name=orig', altText=None)]"
2020-05-30 21:26:20+00:00,1266843409320476673,"В Грузии зарегистрировано 11 новых случаев заражения #COVIDー19

#Грузия #коронавирус 

Подробнее: https://t.co/mfdaq2mXJK https://t.co/fOpbyTvHEg",caucasianknot,ru,"['COVIDー19', 'Грузия', 'коронавирус']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS7XTXXgAEPdYe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS7XTXXgAEPdYe?format=jpg&name=orig', altText=None)]"
2020-05-30 21:24:02+00:00,1266842832695853062,"Вторая волна коронавируса осенью: #Роспотребнадзор.

💬 Вторая вспышка COVID-19  в России может возникнуть осенью в период роста других о ...... Далее 👉🏻 https://t.co/Hy5p65BSvk

🔗 #БизнесОдинцово, #ВЛАСТЬ #МЕДИЦИНА, #Коронавирус #КоронавирусвМосковскойобласти #Роспотребнадзор",gazetabiznes,ru,"['Роспотребнадзор', 'БизнесОдинцово', 'ВЛАСТЬ', 'МЕДИЦИНА', 'Коронавирус', 'КоронавирусвМосковскойобласти', 'Роспотребнадзор']",0,0,0,0,
2020-05-30 21:23:45+00:00,1266842761006850049,Господи почему коронавирус не убивает выборочно таких выблядков это сделало бы меня счастливее и спокойнее,_kmjngn,ru,,0,0,0,0,
2020-05-30 21:20:34+00:00,1266841959865466881,"Была  история. Реставратор испортила икону в церкви в Испании и посмотреть на это изображение стали стекаться люди. Зачем же в Храме МО убрали мозайку с Путиным. Со всего мира бы ради неё ехали. Эх...😁
#храммо #мозайка #путин #минобороны #минобороныРоссии #коронавирус #оппозиция https://t.co/JGtAnvOON8",sloVOnaleVO,ru,"['храммо', 'мозайка', 'путин', 'минобороны', 'минобороныРоссии', 'коронавирус', 'оппозиция']",0,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS6C0AXkAMclIh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS6C0AXkAMclIh?format=jpg&name=orig', altText=None)]"
2020-05-30 21:18:33+00:00,1266841449569673223,«После 24:00 ваш коронавирус превратится в тыкву»: как белорусов выписывают с положительным COVID-19 - Хартия'97 :: Новости Беларуси - Белорусские новости - Новости Белоруссии - Республика Беларусь - Минск https://t.co/xqV2NaTJq8,undos_l,ru,,0,0,0,0,
2020-05-30 21:17:03+00:00,1266841073386762240,"Коронавирус в Саратове, последние новости на 31 мая 2020 года: количество зараженных приближается к 3 тысячам

Мы собрали последние новости по коронавирусу в Саратове на 31 мая 2020 года
https://t.co/Hi73wPtvW4",saratovkp,ru,,0,0,1,0,
2020-05-30 21:17:02+00:00,1266841070874382343,"Коронавирус в Волгограде, последние новости на 30 мая: антирекорд и большая вспышка COVID-19 в Урюпинске

Последние новости о ситуации с коронавирусом в Волгограде и области на 30 мая 2020 года, самые важные события
https://t.co/NPkMQmIggv",kp_vlg,ru,,0,1,0,0,
2020-05-30 21:13:03+00:00,1266840065734594560,"если АБСОЛЮТНО все девушки на карантине сгрызли ногти; 1002738 раз садились на диету; 1002738 ревели что жирные; пересмотрели все сериалы; скучали по учебе; наряжались в пятерочку как модель на подиуме; подозревали коронавирус,
то я парень.",its_loona_blyat,ru,,1,0,4,0,
2020-05-30 21:11:15+00:00,1266839615492829186,"Коронавирус. Оперштаб.
Данные на 29.05 по количеству заболевших и остающихся на лечении. https://t.co/I5w0vXPtgE",Hizhnyak_Marina,ru,,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EZS36OiXgAAE2XP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZS36OiXgAAE2XP?format=jpg&name=orig', altText=None)]"
2020-05-30 21:09:36+00:00,1266839198839058433,"А ваши родители тоже спокойно относятся к тому что вы гуляете на улице и встречаетесь с друзьями, но «в спортзал ходить ты не будешь, потому что КОРОНАВИРУС!»
?",LisunStefanya,ru,,0,0,3,0,
